module,type,name,res_id,src,value,comments
stock,model,"ir.model.fields,field_description",stock.field_procurement_group____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_product_putaway____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_product_removal____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_product_replenish____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_report_stock_forecast____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_report_stock_report_stock_rule____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_backorder_confirmation____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_change_product_qty____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_fixed_putaway_strat____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_immediate_transfer____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_inventory____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_inventory_line____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_location____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_location_route____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_move____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_move_line____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_overprocessed_transfer____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_package_destination____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_package_level____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking_type____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_quant____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_quant_package____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_quantity_history____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_return_picking____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_return_picking_line____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_rule____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_rules_report____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_scheduler_compute____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_scrap____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_traceability_report____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_track_confirmation____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_track_line____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse_orderpoint____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_warn_insufficient_qty____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_stock_warn_insufficient_qty_scrap____last_update,Last Modified on,Última modificación en,
stock,model,"ir.model.fields,field_description",stock.field_procurement_group__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_product_putaway__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_product_removal__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_product_replenish__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_backorder_confirmation__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_change_product_qty__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_fixed_putaway_strat__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_immediate_transfer__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_inventory__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_inventory_line__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_location__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_location_route__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_move__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_move_line__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_overprocessed_transfer__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_package_destination__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_package_level__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking_type__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_quant__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_quant_package__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_quantity_history__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_return_picking__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_return_picking_line__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_rule__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_rules_report__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_scheduler_compute__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_scrap__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_traceability_report__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_track_confirmation__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_track_line__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse_orderpoint__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_stock_warn_insufficient_qty_scrap__write_uid,Last Updated by,Última actualización por,
stock,model,"ir.model.fields,field_description",stock.field_procurement_group__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_product_putaway__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_product_removal__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_product_replenish__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_backorder_confirmation__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_change_product_qty__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_fixed_putaway_strat__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_immediate_transfer__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_inventory__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_inventory_line__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_location__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_location_route__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_move__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_move_line__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_overprocessed_transfer__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_package_destination__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_package_level__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking_type__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_quant__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_quant_package__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_quantity_history__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_return_picking__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_return_picking_line__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_rule__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_rules_report__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_scheduler_compute__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_scrap__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_traceability_report__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_track_confirmation__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_track_line__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse_orderpoint__write_date,Last Updated on,Última actualización el,
stock,model,"ir.model.fields,field_description",stock.field_stock_warn_insufficient_qty_scrap__write_date,Last Updated on,Última actualización el,
stock,code,addons/stock/models/stock_picking.py,70,Late,Retrasado,
stock,model_terms,"ir.ui.view,arch_db",stock.stock_picking_type_kanban,Late,Retrasado,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_internal_search,Late,Retrasado,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_internal_search,Late Activities,Actividades tardías,
stock,model,"ir.actions.act_window,name",stock.action_picking_tree_late,Late Transfers,Transferencias retrasadas,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse_orderpoint__lead_days,Lead Time,Plazo de entrega,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse_orderpoint__lead_type,Lead Type,Tipo de entrega,
stock,selection,"stock.rule,group_propagation_option",0,Leave Empty,Dejar en blanco,
stock,model,"ir.model.fields,help",stock.field_stock_location_route__company_id,Leave this field empty if this route is shared between all companies,Deje este campo vacío si esta ruta es compartida entre todas las empresas,
stock,model_terms,"ir.ui.view,arch_db",stock.report_stock_rule,Legend,Leyenda,
stock,model,"ir.model.fields,help",stock.field_stock_location__company_id,Let this field empty if this location is shared between companies,Dejar vacío este campo si la ubicación se compartirá entre las compañías,
stock,model,"ir.model.fields,help",stock.field_stock_quant__company_id,Let this field empty if this location is shared between companies,Dejar vacío este campo si la ubicación se compartirá entre las compañías,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_form,Linked Moves,Movimientos enlazados,
stock,model_terms,"ir.ui.view,arch_db",stock.view_inventory_form,List view of lines,Vista de lista de líneas,
stock,model_terms,"ir.ui.view,arch_db",stock.view_location_form,Localization,Localización,
stock,model_terms,"ir.ui.view,arch_db",stock.view_production_lot_form,Locate,Ubicar,
stock,selection,"barcode.rule,type",0,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_product_product__location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_product_template__location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_change_product_qty__location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_fixed_putaway_strat__fixed_location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_inventory_line__location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_quant__location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_quant_package__location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_scrap__location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse_orderpoint__location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_warn_insufficient_qty__location_id,Location,Ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_warn_insufficient_qty_scrap__location_id,Location,Ubicación,
stock,model_terms,"ir.ui.view,arch_db",stock.quant_package_search_view,Location,Ubicación,
stock,model_terms,"ir.ui.view,arch_db",stock.quant_search_view,Location,Ubicación,
stock,model_terms,"ir.ui.view,arch_db",stock.stock_scrap_search_view,Location,Ubicación,
stock,model_terms,"ir.ui.view,arch_db",stock.view_location_tree2,Location,Ubicación,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_search,Location,Ubicación,
stock,model_terms,"ir.ui.view,arch_db",stock.warehouse_orderpoint_search,Location,Ubicación,
stock,model,"ir.actions.report,name",stock.action_report_location_barcode,Location Barcode,Código de barras de ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_location__name,Location Name,Nombre de ubicación,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse__lot_stock_id,Location Stock,Ubicación de Stock,
stock,model,"ir.model.fields,field_description",stock.field_stock_location__usage,Location Type,Tipo de ubicación,
stock,model,"ir.model.fields,help",stock.field_stock_move__location_dest_id,Location where the system will stock the finished products.,Ubicación donde el sistema almacenará los productos finalizados.,
stock,model,"ir.actions.act_window,name",stock.action_location_form,Locations,Ubicaciones,
stock,model,"ir.ui.menu,name",stock.menu_action_location_form,Locations,Ubicaciones,
stock,model_terms,"ir.ui.view,arch_db",stock.res_config_settings_view_form,Locations,Ubicaciones,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_picking_form,Locations,Ubicaciones,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_type_form,Locations,Ubicaciones,
stock,model_terms,"ir.ui.view,arch_db",stock.view_warehouse,Locations,Ubicaciones,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_form,Lock,Bloquear,
stock,model_terms,"ir.ui.view,arch_db",stock.product_category_form_view_inherit,Logistics,Logística,
stock,model_terms,"ir.ui.view,arch_db",stock.view_location_form,Logistics,Logística,
stock,selection,"barcode.rule,type",0,Lot,Lote,
stock,model,"ir.model.fields,field_description",stock.field_stock_scrap__lot_id,Lot,Lote,
stock,model,"ir.model,name",stock.model_stock_production_lot,Lot/Serial,Lote/Nº de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.report_stock_body_print,Lot/Serial #,# Lote/Serie,
stock,model_terms,"ir.ui.view,arch_db",stock.report_stock_inventory,Lot/Serial #,# Lote/Serie,
stock,model_terms,"ir.ui.view,arch_db",stock.message_body,Lot/Serial :,Lote/Número de serie :,
stock,model,"ir.model.fields,field_description",stock.field_stock_inventory_line__prod_lot_id,Lot/Serial Number,Lote/Nº de serie,
stock,model,"ir.model.fields,field_description",stock.field_stock_move_line__lot_id,Lot/Serial Number,Lote/Nº de serie,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__name,Lot/Serial Number,Lote/Nº de serie,
stock,model,"ir.model.fields,field_description",stock.field_stock_quant__lot_id,Lot/Serial Number,Lote/Nº de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.product_form_view_procurement_button,Lot/Serial Number,Lote/Nº de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.product_template_form_view_procurement_button,Lot/Serial Number,Lote/Nº de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.quant_search_view,Lot/Serial Number,Lote/Nº de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.report_delivery_document,Lot/Serial Number,Lote/Nº de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.report_package_barcode,Lot/Serial Number,Lote/Nº de serie,
stock,model,"ir.actions.report,name",stock.action_report_lot_label,Lot/Serial Number (PDF),Numero de Lote/Serie (PDF),
stock,model_terms,"ir.ui.view,arch_db",stock.view_inventory_tree,Lot/Serial Number Inventory,Inventario de Lotes/Número de serie,
stock,model,"ir.model.fields,field_description",stock.field_stock_move_line__lot_name,Lot/Serial Number Name,Nombre del Numero de Lote/Serie,
stock,model,"ir.model.fields,field_description",stock.field_res_config_settings__group_stock_production_lot,Lots & Serial Numbers,Lotes y números de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.res_config_settings_view_form,Lots &amp; Serial numbers will appear on the delivery slip,Lotes &amp; Numeros de Serie aparecerán en el vale de entrega ,
stock,model,"ir.model.fields,field_description",stock.field_stock_move_line__lots_visible,Lots Visible,Lotes visibles,
stock,model_terms,"ir.ui.view,arch_db",stock.view_stock_track_confirmation,Lots or serial numbers were not provided to tracked products,No se proveyeron números de lote/serie a ciertos productos con seguimiento por lote/serie,
stock,model,"ir.actions.act_window,name",stock.action_production_lot_form,Lots/Serial Numbers,Lotes/Números de serie,
stock,model,"ir.ui.menu,name",stock.menu_action_production_lot_form,Lots/Serial Numbers,Lotes/Números de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.view_production_lot_form,Lots/Serial Numbers,Lotes/Números de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.view_production_lot_form_simple,Lots/Serial Numbers,Lotes/Números de serie,
stock,model_terms,"ir.ui.view,arch_db",stock.view_production_lot_tree,Lots/Serial Numbers,Lotes/Números de serie,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse__mto_pull_id,MTO rule,Regla MTO,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__message_main_attachment_id,Main Attachment,Adjuntos principales,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__message_main_attachment_id,Main Attachment,Adjuntos principales,
stock,code,addons/stock/models/stock_warehouse.py,288,Make To Order,Bajo pedido,
stock,code,addons/stock/models/stock_warehouse.py,629,Make To Order,Bajo pedido,
stock,model,"stock.location.route,name",stock.route_warehouse0_mto,Make To Order,Bajo pedido,
stock,model,"res.groups,name",stock.group_tracking_owner,Manage Different Stock Owners,Gestionar diferentes propietarios de existencias,
stock,model,"res.groups,name",stock.group_production_lot,Manage Lots / Serial Numbers,Gestionar lotes / números de serie,
stock,model,"res.groups,name",stock.group_stock_multi_locations,Manage Multiple Stock Locations,Gestionar múltiples ubicaciones de almacén,
stock,model,"res.groups,name",stock.group_stock_multi_warehouses,Manage Multiple Warehouses,Gestionar múltiples almacenes,
stock,model,"res.groups,name",stock.group_tracking_lot,Manage Packages,Gestionar paquetes,
stock,model,"res.groups,name",stock.group_adv_location,Manage Push and Pull inventory flows,Gestionar flujos de inventario push y pull,
stock,model_terms,"ir.ui.view,arch_db",stock.res_config_settings_view_form,"Manage product packagings (e.g. pack of 6 bottles, box of 10 pieces)","Administrar paquetes de productos (por ejemplo, paquete de 6 botellas, caja de 10 unidades)",
stock,model_terms,"ir.ui.view,arch_db",stock.res_config_settings_view_form,Manage several warehouses,Gestionar almacenes múltiples,
stock,model,"res.groups,name",stock.group_stock_manager,Manager,Responsable,
stock,selection,"stock.rule,auto",0,Manual Operation,Operación manual,
stock,selection,"res.config.settings,module_procurement_jit",0,Manually or based on automatic scheduler,Manualmente o basado en programador automático,
stock,model_terms,"ir.ui.view,arch_db",stock.stock_move_line_view_search,Manufacturing,Fabricación,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_form,Mark as Todo,Marcar 'Por realizar',
stock,model,"ir.ui.menu,name",stock.menu_stock_inventory_control,Master Data,Datos principales,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse_orderpoint__product_max_qty,Maximum Quantity,Cantidad máxima,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__message_has_error,Message Delivery error,Error de Envío de Mensaje,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__message_has_error,Message Delivery error,Error de Envío de Mensaje,
stock,model,"ir.model.fields,field_description",stock.field_res_partner__picking_warn_msg,Message for Stock Picking,Mensaje para recolección de stock,
stock,model,"ir.model.fields,field_description",stock.field_res_users__picking_warn_msg,Message for Stock Picking,Mensaje para recolección de stock,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__message_ids,Messages,Mensajes,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__message_ids,Messages,Mensajes,
stock,model,"ir.model.fields,field_description",stock.field_product_removal__method,Method,Método,
stock,model,"ir.model.fields,field_description",stock.field_res_config_settings__propagation_minimum_delta,Minimum Delta for Propagation,Minimum Delta for Propagation,
stock,model,"ir.model.fields,field_description",stock.field_res_company__propagation_minimum_delta,Minimum Delta for Propagation of a Date Change on moves linked together,Diferencia mínima para la propagación de un cambio de fecha en los movimientos enlazados,
stock,model,"ir.model,name",stock.model_stock_warehouse_orderpoint,Minimum Inventory Rule,Regla de inventario mínimo,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse_orderpoint__product_min_qty,Minimum Quantity,Cantidad mínima,
stock,model,"ir.model.fields,field_description",stock.field_product_product__orderpoint_ids,Minimum Stock Rules,Reglas de stock mínimo,
stock,model_terms,"ir.ui.view,arch_db",stock.view_warehouse_orderpoint_form,Misc,Varios,
stock,model_terms,"ir.actions.act_window,help",stock.action_picking_tree,"Most operations are prepared automatically by Odoo according
                to your preconfigured logistics rules, but you can also record
                manual stock movements.","Mayoría de las operaciones se prepara automáticamente Odoo según las reglas preconfiguradas de la logística, pero también puede registrar movimientos de stock manual.",
stock,model,"ir.model.fields,field_description",stock.field_stock_package_level__move_ids,Move,Asiento,
stock,model,"ir.model.fields,field_description",stock.field_stock_return_picking_line__move_id,Move,Asiento,
stock,model_terms,"ir.ui.view,arch_db",stock.view_stock_move_operations,Move Detail,Detalle de movimiento,
stock,model,"ir.model.fields,field_description",stock.field_stock_move__picking_type_entire_packs,Move Entire Packages,Mover Paquetes Completos,
stock,model,"ir.model.fields,field_description",stock.field_stock_move_line__picking_type_entire_packs,Move Entire Packages,Mover Paquetes Completos,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__picking_type_entire_packs,Move Entire Packages,Mover Paquetes Completos,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking_type__show_entire_packs,Move Entire Packages,Mover Paquetes Completos,
stock,model,"ir.model.fields,field_description",stock.field_stock_move__move_line_ids,Move Line,Registro de movimiento,
stock,model,"ir.model.fields,field_description",stock.field_stock_package_destination__move_line_ids,Move Line,Registro de movimiento,
stock,model,"ir.model.fields,field_description",stock.field_stock_package_level__move_line_ids,Move Line,Registro de movimiento,
stock,model,"ir.model.fields,field_description",stock.field_stock_move__move_line_nosuggest_ids,Move Line Nosuggest,Linea de movimiento no sugerido,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_line_form,Move Lines,Mover líneas,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_line_tree,Move Lines,Mover líneas,
stock,model,"ir.model.fields,field_description",stock.field_stock_rule__procure_method,Move Supply Method,Método de abastecimiento del movimiento,
stock,model,"ir.model.fields,help",stock.field_stock_move__date,"Move date: scheduled date until move is done, then date of actual move processing","Fecha del movimiento: Fecha planificada hasta que el movimiento esté realizado, después fecha real en que el movimiento ha sido procesado.",
stock,model,"ir.model.fields,help",stock.field_stock_move__origin_returned_move_id,Move that created the return move,Movimiento que creó el movimiento de retorno,
stock,model,"ir.actions.act_window,name",stock.act_product_stock_move_open,Moves,Movimientos,
stock,model,"ir.model.fields,field_description",stock.field_stock_return_picking__product_return_moves,Moves,Movimientos,
stock,model_terms,"ir.ui.view,arch_db",stock.stock_move_tree,Moves,Movimientos,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_tree,Moves,Movimientos,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_tree_receipt_picking,Moves,Movimientos,
stock,model_terms,"ir.ui.view,arch_db",stock.view_move_tree_receipt_picking_board,Moves,Movimientos,
stock,model,"ir.model.fields,help",stock.field_stock_warehouse_orderpoint__group_id,"Moves created through this orderpoint will be put in this procurement group. If none is given, the moves generated by stock rules will be grouped into one big picking.","Moves created through this orderpoint will be put in this procurement group. If none is given, the moves generated by stock rules will be grouped into one big picking.",
stock,model,"ir.model.fields,field_description",stock.field_res_config_settings__group_stock_adv_location,Multi-Step Routes,Rutas multietapa,
stock,model,"ir.model.fields,field_description",stock.field_res_config_settings__group_stock_multi_warehouses,Multi-Warehouses,Multialmacén,
stock,model_terms,"ir.ui.view,arch_db",stock.view_picking_internal_search,My Activities,Mis actividades,
stock,model,"ir.model.fields,field_description",stock.field_product_putaway__name,Name,Nombre,
stock,model,"ir.model.fields,field_description",stock.field_product_removal__name,Name,Nombre,
stock,model,"ir.model.fields,field_description",stock.field_stock_rule__name,Name,Nombre,
stock,model,"ir.model.fields,field_description",stock.field_stock_warehouse_orderpoint__name,Name,Nombre,
stock,model_terms,"ir.ui.view,arch_db",stock.product_template_search_form_view_stock,Negative Forecasted Quantity,Cantidad Prevista Negativa,
stock,model_terms,"ir.ui.view,arch_db",stock.stock_product_search_form_view,Negative Forecasted Quantity,Cantidad Prevista Negativa,
stock,model_terms,"ir.ui.view,arch_db",stock.quant_search_view,Negative Stock,Existencias negativas,
stock,code,addons/stock/models/stock_scrap.py,25,New,New,
stock,code,addons/stock/models/stock_scrap.py,69,New,New,
stock,code,addons/stock/models/stock_scrap.py,70,New,New,
stock,selection,"stock.move,state",0,New,Nuevo,
stock,selection,"stock.package_level,state",0,New,Nuevo,
stock,code,addons/stock/models/stock_move_line.py,169,New Move:,Nuevo movimiento:,
stock,code,addons/stock/models/stock_picking.py,617,New Move:,New Move:,
stock,model,"ir.model.fields,field_description",stock.field_stock_change_product_qty__new_quantity,New Quantity on Hand,Nueva cantidad a mano,
stock,model,"ir.actions.act_window,name",stock.action_picking_form,New Transfer,Nueva transferencia,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__activity_date_deadline,Next Activity Deadline,Siguiente plazo de actividad,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__activity_date_deadline,Next Activity Deadline,Siguiente plazo de actividad,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__activity_summary,Next Activity Summary,Resumen de la siguiente actividad,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__activity_summary,Next Activity Summary,Resumen de la siguiente actividad,
stock,model,"ir.model.fields,field_description",stock.field_stock_picking__activity_type_id,Next Activity Type,Siguiente tipo de actividad,
stock,model,"ir.model.fields,field_description",stock.field_stock_production_lot__activity_type_id,Next Activity Type,Siguiente tipo de actividad,
